8.0696e-06,5.5683e-08,0.0013167,8.0696e-06,6.7995e-05,4.659e-07,0.013293,6.7995e-05,0.0067752,7.0636e-05,0.64989,0.0067752,0.0015327,1.0281e-05,0.30216,0.0015327,3.4631e-05,0.0066907,3.4631e-05,0.0066907,5.0062e-06,0.001496,5.0062e-06,0.001496,4.0556e-10,1.624e-07,4.0556e-10,1.624e-07
5.5683e-08,8.0696e-06,8.0696e-06,0.0013167,4.659e-07,6.7995e-05,6.7995e-05,0.013293,7.0636e-05,0.0067752,0.0067752,0.64989,1.0281e-05,0.0015327,0.0015327,0.30216,3.4631e-05,0.0066907,0.0066907,3.4631e-05,5.0062e-06,0.001496,0.001496,5.0062e-06,4.0556e-10,1.624e-07,1.624e-07,4.0556e-10
6.7805e-06,3.1545e-08,3.1545e-08,1.7434e-10,0.00010855,3.7802e-07,3.7802e-07,1.9155e-09,0.011749,5.9594e-05,5.9594e-05,3.9976e-07,0.98608,0.00040727,0.00040727,2.0346e-07,5.8189e-05,1.9471e-07,1.9471e-07,5.8189e-05,0.00038997,9.7642e-08,9.7642e-08,0.00038997,5.9145e-08,9.1813e-12,9.1813e-12,5.9145e-08
3.1545e-08,6.7805e-06,1.7434e-10,3.1545e-08,3.7802e-07,0.00010855,1.9155e-09,3.7802e-07,5.9594e-05,0.011749,3.9976e-07,5.9594e-05,0.00040727,0.98608,2.0346e-07,0.00040727,5.8189e-05,1.9471e-07,5.8189e-05,1.9471e-07,0.00038997,9.7642e-08,0.00038997,9.7642e-08,5.9145e-08,9.1813e-12,5.9145e-08,9.1813e-12
3.1545e-08,1.7434e-10,6.7805e-06,3.1545e-08,3.7802e-07,1.9155e-09,0.00010855,3.7802e-07,5.9594e-05,3.9976e-07,0.011749,5.9594e-05,0.00040727,2.0346e-07,0.98608,0.00040727,1.9471e-07,5.8189e-05,1.9471e-07,5.8189e-05,9.7642e-08,0.00038997,9.7642e-08,0.00038997,9.1813e-12,5.9145e-08,9.1813e-12,5.9145e-08
1.7434e-10,3.1545e-08,3.1545e-08,6.7805e-06,1.9155e-09,3.7802e-07,3.7802e-07,0.00010855,3.9976e-07,5.9594e-05,5.9594e-05,0.011749,2.0346e-07,0.00040727,0.00040727,0.98608,1.9471e-07,5.8189e-05,5.8189e-05,1.9471e-07,9.7642e-08,0.00038997,0.00038997,9.7642e-08,9.1813e-12,5.9145e-08,5.9145e-08,9.1813e-12
8.095e-07,8.095e-07,3.7521e-09,3.7521e-09,1.2531e-05,1.2531e-05,4.3224e-08,4.3224e-08,0.0012744,0.0012744,6.5965e-06,6.5965e-06,0.00028505,0.00028505,9.5382e-07,9.5382e-07,0.68649,4.418e-08,6.423e-06,6.423e-06,0.31025,4.6832e-09,9.2414e-07,9.2414e-07,5.0384e-05,3.0125e-13,7.4666e-11,7.4666e-11
3.7521e-09,3.7521e-09,8.095e-07,8.095e-07,4.3224e-08,4.3224e-08,1.2531e-05,1.2531e-05,6.5965e-06,6.5965e-06,0.0012744,0.0012744,9.5382e-07,9.5382e-07,0.00028505,0.00028505,4.418e-08,0.68649,6.423e-06,6.423e-06,4.6832e-09,0.31025,9.2414e-07,9.2414e-07,3.0125e-13,5.0384e-05,7.4666e-11,7.4666e-11
3.7521e-09,8.095e-07,3.7521e-09,8.095e-07,4.3224e-08,1.2531e-05,4.3224e-08,1.2531e-05,6.5965e-06,0.0012744,6.5965e-06,0.0012744,9.5382e-07,0.00028505,9.5382e-07,0.00028505,6.423e-06,6.423e-06,0.68649,4.418e-08,9.2414e-07,9.2414e-07,0.31025,4.6832e-09,7.4666e-11,7.4666e-11,5.0384e-05,3.0125e-13
8.095e-07,3.7521e-09,8.095e-07,3.7521e-09,1.2531e-05,4.3224e-08,1.2531e-05,4.3224e-08,0.0012744,6.5965e-06,0.0012744,6.5965e-06,0.00028505,9.5382e-07,0.00028505,9.5382e-07,6.423e-06,6.423e-06,4.418e-08,0.68649,9.2414e-07,9.2414e-07,4.6832e-09,0.31025,7.4666e-11,7.4666e-11,3.0125e-13,5.0384e-05
3.2411e-09,3.2411e-09,1.191e-11,1.191e-11,6.9311e-08,6.9311e-08,1.77e-10,1.77e-10,1.108e-05,1.108e-05,3.7077e-08,3.7077e-08,7.4279e-05,7.4279e-05,1.8598e-08,1.8598e-08,0.012063,1.821e-10,3.5933e-08,3.5933e-08,0.98724,1.8826e-11,1.7833e-08,1.7833e-08,0.00030271,1.0838e-15,1.6752e-12,1.6752e-12
1.191e-11,1.191e-11,3.2411e-09,3.2411e-09,1.77e-10,1.77e-10,6.9311e-08,6.9311e-08,3.7077e-08,3.7077e-08,1.108e-05,1.108e-05,1.8598e-08,1.8598e-08,7.4279e-05,7.4279e-05,1.821e-10,0.012063,3.5933e-08,3.5933e-08,1.8826e-11,0.98724,1.7833e-08,1.7833e-08,1.0838e-15,0.00030271,1.6752e-12,1.6752e-12
1.191e-11,3.2411e-09,1.191e-11,3.2411e-09,1.77e-10,6.9311e-08,1.77e-10,6.9311e-08,3.7077e-08,1.108e-05,3.7077e-08,1.108e-05,1.8598e-08,7.4279e-05,1.8598e-08,7.4279e-05,3.5933e-08,3.5933e-08,0.012063,1.821e-10,1.7833e-08,1.7833e-08,0.98724,1.8826e-11,1.6752e-12,1.6752e-12,0.00030271,1.0838e-15
3.2411e-09,1.191e-11,3.2411e-09,1.191e-11,6.9311e-08,1.77e-10,6.9311e-08,1.77e-10,1.108e-05,3.7077e-08,1.108e-05,3.7077e-08,7.4279e-05,1.8598e-08,7.4279e-05,1.8598e-08,3.5933e-08,3.5933e-08,1.821e-10,0.012063,1.7833e-08,1.7833e-08,1.8826e-11,0.98724,1.6752e-12,1.6752e-12,1.0838e-15,0.00030271
2.2127e-13,2.2127e-13,6.7455e-16,6.7455e-16,6.0155e-12,6.0155e-12,1.2246e-14,1.2246e-14,1.299e-09,1.299e-09,3.244e-12,3.244e-12,1.2167e-08,1.2167e-08,1.8887e-12,1.8887e-12,2.1158e-06,1.2651e-14,3.1355e-12,3.1355e-12,0.00032692,1.1705e-15,1.8092e-12,1.8092e-12,0.99945,5.757e-20,1.3204e-16,1.3204e-16
6.7455e-16,6.7455e-16,2.2127e-13,2.2127e-13,1.2246e-14,1.2246e-14,6.0155e-12,6.0155e-12,3.244e-12,3.244e-12,1.299e-09,1.299e-09,1.8887e-12,1.8887e-12,1.2167e-08,1.2167e-08,1.2651e-14,2.1158e-06,3.1355e-12,3.1355e-12,1.1705e-15,0.00032692,1.8092e-12,1.8092e-12,5.757e-20,0.99945,1.3204e-16,1.3204e-16
6.7455e-16,2.2127e-13,6.7455e-16,2.2127e-13,1.2246e-14,6.0155e-12,1.2246e-14,6.0155e-12,3.244e-12,1.299e-09,3.244e-12,1.299e-09,1.8887e-12,1.2167e-08,1.8887e-12,1.2167e-08,3.1355e-12,3.1355e-12,2.1158e-06,1.2651e-14,1.8092e-12,1.8092e-12,0.00032692,1.1705e-15,1.3204e-16,1.3204e-16,0.99945,5.757e-20
2.2127e-13,6.7455e-16,2.2127e-13,6.7455e-16,6.0155e-12,1.2246e-14,6.0155e-12,1.2246e-14,1.299e-09,3.244e-12,1.299e-09,3.244e-12,1.2167e-08,1.8887e-12,1.2167e-08,1.8887e-12,3.1355e-12,3.1355e-12,1.2651e-14,2.1158e-06,1.8092e-12,1.8092e-12,1.1705e-15,0.00032692,1.3204e-16,1.3204e-16,5.757e-20,0.99945
